Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,antisymmetric property,attached_to,database_cross_reference,definition,depicts,has_obo_format_version,has_related_synonym,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#default-relationship-id-prefix,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#namespace-id-rule,http://www.geneontology.org/formats/oboInOwl#remark,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,integral_part_of,part_of
http://purl.obolibrary.org/obo/HAO_0001535,basitarsal fossa of the protibia,,The fossa that is located on the basitarsal articular process of the protibia and accommodate the tibial condyle of the probasitarsus.,false,,,http://purl.obolibrary.org/obo/HAO_0000353,,,,The fossa that is located on the basitarsal articular process of the protibia and accommodate the tibial condyle of the probasitarsus.,,,,http://purl.obolibrary.org/obo/HAO_0000350,,http://purl.obolibrary.org/obo/HAO_0000350,,,,,HAO:0001535,,,,basitarsal fossa of the protibia,,HAO:0001535,,
http://purl.obolibrary.org/obo/HAO_0001524,humeral complex of the fore wing,,The humeral complex that is located on the fore wing.,false,,,http://purl.obolibrary.org/obo/HAO_0000402,,,,The humeral complex that is located on the fore wing.,,,humeral complex,http://purl.obolibrary.org/obo/HAO_0000351,,http://purl.obolibrary.org/obo/HAO_0000351,,,,,HAO:0001524,,,,humeral complex of the fore wing,,HAO:0001524,,
http://purl.obolibrary.org/obo/HAO_0000694,parapsidal line,,The signum that is located between the notaulus and the parascutal carina and corresponds to the site of origin of the dorsoventral indirect flight muscle.,false,,,http://purl.obolibrary.org/obo/HAO_0000938,,,,The signum that is located between the notaulus and the parascutal carina and corresponds to the site of origin of the dorsoventral indirect flight muscle.,,,parapsidal furrow|parapsidal signum,http://purl.obolibrary.org/obo/HAO_0000575,,http://purl.obolibrary.org/obo/HAO_0000575,,,,,HAO:0000694,,,,parapsidal line,,HAO:0000694,,
http://purl.obolibrary.org/obo/HAO_0001571,dorsal T8-T9 muscle,,The abdominal muscle that arises from the anteromedian margin of female T8 and inserts on the anteromedian margin of the female T9.,false,,,http://purl.obolibrary.org/obo/HAO_0001118,,,,The abdominal muscle that arises from the anteromedian margin of female T8 and inserts on the anteromedian margin of the female T9.,,,,,,,,,,,HAO:0001571,,,,dorsal T8-T9 muscle,,HAO:0001571,,
http://purl.obolibrary.org/obo/HAO_0000500,longitudinal muscle of the sucking pump,,The epipharyngeal muscle that is unpaired and arises from the distal part of the pharyngeal wall and inserts along most of the length of the proximal epipharyngeal wall.,false,,,http://purl.obolibrary.org/obo/HAO_0001766,,http://purl.obolibrary.org/obo/HAO_0001739|http://purl.obolibrary.org/obo/HAO_0000300,,The epipharyngeal muscle that is unpaired and arises from the distal part of the pharyngeal wall and inserts along most of the length of the proximal epipharyngeal wall.,,,longitudinal muscle|pharyngo-epipharyngeal muscle,,,,,,,,HAO:0000500,,,,longitudinal muscle of the sucking pump,,HAO:0000500,,
http://purl.obolibrary.org/obo/HAO_0000847,pronoto-postoccipital muscle,,The postoccipital muscle that arises from the pronotum and inserts on the postocciput.,false,,,http://purl.obolibrary.org/obo/HAO_0001109,,http://purl.obolibrary.org/obo/HAO_0000790|http://purl.obolibrary.org/obo/HAO_0000853,,The postoccipital muscle that arises from the pronotum and inserts on the postocciput.,,,pronoto-postoccipital|t1-poc,,,,,,,,HAO:0000847,,,,pronoto-postoccipital muscle,,HAO:0000847,,
http://purl.obolibrary.org/obo/HAO_0001582,mesocoxo-mesobasalar muscle,,The mesobasalar muscle that arises from the mesocoxa.,false,,,http://purl.obolibrary.org/obo/HAO_0001784,,http://purl.obolibrary.org/obo/HAO_0000542|http://purl.obolibrary.org/obo/HAO_0000635,,The mesobasalar muscle that arises from the mesocoxa.,,,mesocoxo-mesobasalar|cx2-ba2,,,,,,,,HAO:0001582,,,,mesocoxo-mesobasalar muscle,,HAO:0001582,,
http://purl.obolibrary.org/obo/HAO_0000858,propleural epicoxal sulcus,,The epicoxal sulcus that sets of the epicoxal lobe from the ventral part of the ventral propleural area.,false,,,http://purl.obolibrary.org/obo/HAO_0000296,,,,The epicoxal sulcus that sets of the epicoxal lobe from the ventral part of the ventral propleural area.,,,,http://purl.obolibrary.org/obo/HAO_0000862,,http://purl.obolibrary.org/obo/HAO_0000862,,,,,HAO:0000858,,,,propleural epicoxal sulcus,,HAO:0000858,,
http://purl.obolibrary.org/obo/HAO_0001593,occipito-lacinial muscle,,The maxillar muscle that arises from the occiput and inserts on the proximal part of the lacinial lobe.,false,,,http://purl.obolibrary.org/obo/HAO_0001114,,,,The maxillar muscle that arises from the occiput and inserts on the proximal part of the lacinial lobe.,,,M. craniolacinialis|cranio-lacinial muscle,,,,,,,,HAO:0001593,,,,occipito-lacinial muscle,,HAO:0001593,,
http://purl.obolibrary.org/obo/HAO_0001233,proximodorsal process of the mesotibia,,The process that is located laterally (dorsally) on the proximal margin of the mesotibia and corresponds to the site of insertion of the lateral mesofemoro-mesotibial muscle.,false,,,http://purl.obolibrary.org/obo/HAO_0000822,,,,The process that is located laterally (dorsally) on the proximal margin of the mesotibia and corresponds to the site of insertion of the lateral mesofemoro-mesotibial muscle.,,,,http://purl.obolibrary.org/obo/HAO_0001351,,http://purl.obolibrary.org/obo/HAO_0001351,,,,,HAO:0001233,,,,proximodorsal process of the mesotibia,,HAO:0001233,,
http://purl.obolibrary.org/obo/HAO_0001444,anterior metanotal wing process,,The fossa that is located laterally on the metanotum and accommodates the anterior condyle of the first axillary sclerite of the hind wing.,false,,,http://purl.obolibrary.org/obo/HAO_0000353,,,,The fossa that is located laterally on the metanotum and accommodates the anterior condyle of the first axillary sclerite of the hind wing.,,,anterior notal wing process,http://purl.obolibrary.org/obo/HAO_0000603,,http://purl.obolibrary.org/obo/HAO_0000603,,,,,HAO:0001444,,,,anterior metanotal wing process,,HAO:0001444,,
http://purl.obolibrary.org/obo/HAO_0002190,dorsal ramus of the second valvula,,"The area that extends along the dorsal margin of the second valvula, bears the processus articularis anteriorly and the processus musculares on the antero-dorsal region and articulates anteriorly with the second valvifer via the basal articulation.",false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,"The area that extends along the dorsal margin of the second valvula, bears the processus articularis anteriorly and the processus musculares on the antero-dorsal region and articulates anteriorly with the second valvifer via the basal articulation.",,,,http://purl.obolibrary.org/obo/HAO_0000928,,http://purl.obolibrary.org/obo/HAO_0000928,,,,,HAO:0002190,,,,dorsal ramus of the second valvula,,HAO:0002190,,
http://purl.obolibrary.org/obo/HAO_0000548,mesofurcal bridge,,The apodeme that connects the lateral mesofurcal arms and corresponds to the site of origin of the dorsal mesofurco-profurcal muscle.,false,,,http://purl.obolibrary.org/obo/HAO_0000142,,,,The apodeme that connects the lateral mesofurcal arms and corresponds to the site of origin of the dorsal mesofurco-profurcal muscle.,,,mesofurcal ring|arch of the furca|tendinous arch of the mesofurca|supraneural bridge,http://purl.obolibrary.org/obo/HAO_0000547,,http://purl.obolibrary.org/obo/HAO_0000547,,,,,HAO:0000548,,,,mesofurcal bridge,,HAO:0000548,,
http://purl.obolibrary.org/obo/HAO_0000559,mesopleural carina,,The carina that crosses the mesopleuron and limits ventrally the femoral depression.,false,,,http://purl.obolibrary.org/obo/HAO_0000188,,,,The carina that crosses the mesopleuron and limits ventrally the femoral depression.,,,sternaulus,http://purl.obolibrary.org/obo/HAO_0000566,,http://purl.obolibrary.org/obo/HAO_0000566,,,,,HAO:0000559,,,,mesopleural carina,,HAO:0000559,,
http://purl.obolibrary.org/obo/HAO_0000041,anatomical cluster,,The anatomical group that has its parts adjacent to one another.,false,,,http://purl.obolibrary.org/obo/HAO_0000054,,,CARO:0000041,The anatomical group that has its parts adjacent to one another.,,,,,,,,,,,HAO:0000041,,,,anatomical cluster,,HAO:0000041,,
http://purl.obolibrary.org/obo/HAO_0001109,postoccipital muscle,,The head muscle that inserts on the postocciput.,false,,,http://purl.obolibrary.org/obo/HAO_0001099,,,,The head muscle that inserts on the postocciput.,,,,,,,,,,,HAO:0001109,,,,postoccipital muscle,,HAO:0001109,,
http://purl.obolibrary.org/obo/HAO_0001927,metatarsal claw,,The tarsal claw that is located in the hind leg.,false,,,http://purl.obolibrary.org/obo/HAO_0000989,,,,The tarsal claw that is located in the hind leg.,,,,http://purl.obolibrary.org/obo/HAO_0000399,,http://purl.obolibrary.org/obo/HAO_0000399,,,,,HAO:0001927,,,,metatarsal claw,,HAO:0001927,,
http://purl.obolibrary.org/obo/HAO_0001938,interocular distance,,The anatomical line that is perpendicular to the anteroposterior body axis and extends between the margins of the compound eyes.,false,,,http://purl.obolibrary.org/obo/HAO_0000008,,,,The anatomical line that is perpendicular to the anteroposterior body axis and extends between the margins of the compound eyes.,,,,,,,,,,,HAO:0001938,,,,interocular distance,,HAO:0001938,,
http://purl.obolibrary.org/obo/HAO_0000870,prospinasterno-mesofurcal muscle,,The mesofurcal muscle that arises from the prospinasternum and inserts on the mesofurca.,false,,,http://purl.obolibrary.org/obo/HAO_0001787,,http://purl.obolibrary.org/obo/HAO_0001694|http://purl.obolibrary.org/obo/HAO_0000547,,The mesofurcal muscle that arises from the prospinasternum and inserts on the mesofurca.,,,prospinasterno-mesofurcal|sps1-fu2,,,,,,,,HAO:0000870,,,,prospinasterno-mesofurcal muscle,,HAO:0000870,,
http://purl.obolibrary.org/obo/HAO_0000881,pseudophragma,,The flange that extends along the dorsal margin of the dorsal mesopostnotal flange.,false,,,http://purl.obolibrary.org/obo/HAO_0000344,,,,The flange that extends along the dorsal margin of the dorsal mesopostnotal flange.,,,,http://purl.obolibrary.org/obo/HAO_0000567,,http://purl.obolibrary.org/obo/HAO_0000567,,,,,HAO:0000881,,,,pseudophragma,,HAO:0000881,,
http://purl.obolibrary.org/obo/HAO_0000892,rami valvularum,,The area that is located proximally on valvulae and is connected to the valvifers.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is located proximally on valvulae and is connected to the valvifers.,,,,,,,,,,,HAO:0000892,,,,rami valvularum,,HAO:0000892,,
http://purl.obolibrary.org/obo/HAO_0001145,fifth tarsomere of hind leg,,The tarsomere that is distal to the fourth tarsomere of the hind leg.,false,,,http://purl.obolibrary.org/obo/HAO_0000991,,,,The tarsomere that is distal to the fourth tarsomere of the hind leg.,,,,http://purl.obolibrary.org/obo/HAO_0001141,,http://purl.obolibrary.org/obo/HAO_0001141,,,,,HAO:0001145,,,,fifth tarsomere of hind leg,,HAO:0001145,,
http://purl.obolibrary.org/obo/HAO_0001156,acrotergite,,The area that is located anteriorly of the antecosta on the tergum.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is located anteriorly of the antecosta on the tergum.,,,,http://purl.obolibrary.org/obo/HAO_0001006,,http://purl.obolibrary.org/obo/HAO_0001006,,,,,HAO:0001156,,,,acrotergite,,HAO:0001156,,
http://purl.obolibrary.org/obo/HAO_0001167,anterior scutellum,,The area that is located anteriorly on the mesoscutellum and is delimited posteriorly by a the frenal line.,false,,,http://purl.obolibrary.org/obo/HAO_0000146,,,,The area that is located anteriorly on the mesoscutellum and is delimited posteriorly by a the frenal line.,,,,http://purl.obolibrary.org/obo/HAO_0000574,,http://purl.obolibrary.org/obo/HAO_0000574,,,,,HAO:0001167,,,,anterior scutellum,,HAO:0001167,,
http://purl.obolibrary.org/obo/HAO_0001420,6th abdominal spiracle,,The abdominal spiracle that is located in the abdominal segment 6.,false,,,http://purl.obolibrary.org/obo/HAO_0001424,,,,The abdominal spiracle that is located in the abdominal segment 6.,,,,http://purl.obolibrary.org/obo/HAO_0000026,,http://purl.obolibrary.org/obo/HAO_0000026,,,,,HAO:0001420,,,,6th abdominal spiracle,,HAO:0001420,,
http://purl.obolibrary.org/obo/HAO_0001431,antennafer,,The articular process that bears the antennal condyle of the cranium.,false,,,http://purl.obolibrary.org/obo/HAO_0000150,,,,The articular process that bears the antennal condyle of the cranium.,,,antennifer,http://purl.obolibrary.org/obo/HAO_0000103,,http://purl.obolibrary.org/obo/HAO_0000103,,,,,HAO:0001431,,,,antennafer,,HAO:0001431,,
http://purl.obolibrary.org/obo/HAO_0001985,antespiracular setal patch,,The setiferous patch that is located just anteriorly of the anterior thoracic spiracle.,false,,,http://purl.obolibrary.org/obo/HAO_0000936,,,,The setiferous patch that is located just anteriorly of the anterior thoracic spiracle.,,,,http://purl.obolibrary.org/obo/HAO_0000853,,http://purl.obolibrary.org/obo/HAO_0000853,,,,,HAO:0001985,,,,antespiracular setal patch,,HAO:0001985,,
http://purl.obolibrary.org/obo/HAO_0000257,dorsal mesopleural inflection,,The inflection that extends along the dorsal margin of the mesopleuron anterior to the subalar pit and articulates with the second axillary sclerite.,false,,,http://purl.obolibrary.org/obo/HAO_0000418,,,,The inflection that extends along the dorsal margin of the mesopleuron anterior to the subalar pit and articulates with the second axillary sclerite.,,,,http://purl.obolibrary.org/obo/HAO_0000566,,http://purl.obolibrary.org/obo/HAO_0000566,,,,,HAO:0000257,,,,dorsal mesopleural inflection,,HAO:0000257,,
http://purl.obolibrary.org/obo/HAO_0002249,tubular A9,,The conjunctiva that connects the female T8 with female T9 and is tubular.,false,,,http://purl.obolibrary.org/obo/HAO_0000221,,,,The conjunctiva that connects the female T8 with female T9 and is tubular.,,,,http://purl.obolibrary.org/obo/HAO_0000626,,http://purl.obolibrary.org/obo/HAO_0000626,,,,,HAO:0002249,,,,tubular A9,,HAO:0002249,,
http://purl.obolibrary.org/obo/HAO_0000268,dorsal pronotal corner,,The corner that is located submedially on the dorsal margin of the pronotum and that is adjacent to the anterolateral mesoscutal corner.,false,,,http://purl.obolibrary.org/obo/HAO_0000223,,,,The corner that is located submedially on the dorsal margin of the pronotum and that is adjacent to the anterolateral mesoscutal corner.,,,,http://purl.obolibrary.org/obo/HAO_0000853,,http://purl.obolibrary.org/obo/HAO_0000853,,,,,HAO:0000268,,,,dorsal pronotal corner,,HAO:0000268,,
http://purl.obolibrary.org/obo/HAO_0001996,precoxal sulcus,,The sulcus that corresponds to the transepisternal line.,false,,,http://purl.obolibrary.org/obo/HAO_0000978,,,,The sulcus that corresponds to the transepisternal line.,,,mesopleural oblique line|precoxal suture|sternopleural suture,http://purl.obolibrary.org/obo/HAO_0000557,,http://purl.obolibrary.org/obo/HAO_0000557,,,,,HAO:0001996,,,,precoxal sulcus,,HAO:0001996,,
http://purl.obolibrary.org/obo/HAO_0000454,labral compressor,,The epipharyngeal muscle that arises from the proximal part of the labrum and inserts on the distal epipharyngeal wall.,false,,,http://purl.obolibrary.org/obo/HAO_0001766,,http://purl.obolibrary.org/obo/HAO_0000300|http://purl.obolibrary.org/obo/HAO_0000456,,The epipharyngeal muscle that arises from the proximal part of the labrum and inserts on the distal epipharyngeal wall.,,,labro-epipharyngeal muscle,,,,,,,,HAO:0000454,,,,labral compressor,,HAO:0000454,,
http://purl.obolibrary.org/obo/HAO_0000465,lateral apodeme,,The apodeme that is located laterally on the proximal margin of abdominal tergum 9.,false,,,http://purl.obolibrary.org/obo/HAO_0000142,,,,The apodeme that is located laterally on the proximal margin of abdominal tergum 9.,,,,http://purl.obolibrary.org/obo/HAO_0000075,,http://purl.obolibrary.org/obo/HAO_0000075,,,,,HAO:0000465,,,,lateral apodeme,,HAO:0000465,,
http://purl.obolibrary.org/obo/HAO_0001510,epistomal line,,The line that extends between the anterior tentorial pits.,false,,,http://purl.obolibrary.org/obo/HAO_0001586,,,,The line that extends between the anterior tentorial pits.,,,,http://purl.obolibrary.org/obo/HAO_0000316,,http://purl.obolibrary.org/obo/HAO_0000316,,,,,HAO:0001510,,,,epistomal line,,HAO:0001510,,
http://purl.obolibrary.org/obo/HAO_0001558,intervalvifer articulation,,The articulation between the first valvifer and second valvifer.,false,,,http://purl.obolibrary.org/obo/HAO_0000151,,,,The articulation between the first valvifer and second valvifer.,,,,http://purl.obolibrary.org/obo/HAO_0000679,,http://purl.obolibrary.org/obo/HAO_0000679,,,,,HAO:0001558,,,,intervalvifer articulation,,HAO:0001558,,
